,level_0,index,Date,Close,Open,High,Low,Vol,Fluctuations,RSI,SMA_5,SMA_20,EMA,MACD,signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC,sent_index
484,553,1427,2018-03-15,2751.5,2750.75,2763.5,2741.0,358570,0.06%,52.820130800890084,2763.3,2730.475,2744.8342368856424,8.110154516901275,1.4256801694471242,7.925551772210599,53.72152378439851,54.680290282849874,68.23482603417845,-33.27974276527331,-72.5,1.1956221833900438,-0.6
485,554,1426,2018-03-16,2751.83,2753.75,2757.0,2747.0,46760,0.01%,53.044901698772286,2766.75,2733.3875,2746.4552847246164,8.459295438282425,2.8324032232141843,8.191146575934255,23.98132777447377,33.824536364485944,54.12202034977369,-31.35048231511254,-75.0,2.799813345776947,-0.3999999999999999
486,555,1425,2018-03-19,2722.75,2756.25,2756.5,2697.25,1990000,-1.06%,53.23695780310469,2761.2,2734.5,2748.2361420474135,8.835866867417735,4.033095952054895,16.262350037547037,10.793016128563897,35.13646803271215,41.21376489334932,-29.7427652733119,-70.25,2.720581384515053,-0.19999999999999996
487,556,1424,2018-03-20,2723.5,2721.5,2729.0,2712.75,1100000,0.03%,50.2797841836227,2749.05,2733.85,2743.37502531152,6.258128051299536,4.478102371903823,0.0,8.15116553782703,35.42399903924536,34.795001145481145,-52.09003215434084,-35.5,0.09194556822360589,0.0
488,557,1423,2018-03-21,2718.25,2723.25,2744.0,2712.5,1420000,-0.19%,50.423249904179855,2741.1,2734.2875,2739.7159298003344,4.306815553756678,4.443845008274394,5.268620207435193,7.176990081660676,41.59519093984361,37.38521933726704,-50.96463022508039,99.25,0.8611111111111125,0.20000000000000018
489,558,1422,2018-03-22,2643.25,2718.25,2726.25,2641.75,2550000,-2.76%,49.99685399549326,2734.6,2735.275,2735.813033473001,2.3300685479466665,4.021089716208849,0.0,1.756206735811664,45.0353353469039,40.68484177533096,-52.41057542768274,32.75,-0.15610651974288237,0.40000000000000013
490,559,1421,2018-03-23,2597.75,2645.75,2658.75,2586.0,2880000,-1.72%,44.36888185947535,2713.0,2731.925,2719.4379364779097,-5.028694132365672,2.2111329464939447,0.0,1.756206735811664,46.88890387857813,44.506476721775215,-72.40184757505773,-19.0,-3.316279919605336,0.6000000000000001
491,560,1420,2018-03-26,2659.5,2595.0,2662.75,2591.0,2300000,2.38%,41.02479907201993,2680.75,2724.1,2696.8128571182897,-14.78523248152942,-1.188140139110728,0.0,-6.690944095074276e-14,35.705877049504004,42.543372091662015,-95.84295612009238,1.25,-6.788793103448276,0.8
492,561,1419,2018-03-27,2615.75,2659.5,2679.75,2596.0,2450000,-1.65%,46.341965138132,2668.35,2717.9,2690.0287012786007,-17.115452185500544,-4.373602548388691,68.05061282555725,22.683537608519018,29.086392714404194,37.22705788082878,-66.05080831408776,31.25,-4.411896846077812,1.0
493,562,1418,2018-03-28,2607.5,2612.75,2633.75,2593.0,2800000,-0.32%,43.40755207356816,2646.25,2711.2125,2675.978028318855,-22.47541973493071,-7.993965985697095,41.0748179507562,36.375143592104415,23.762757884127996,29.518342549345405,-87.64434180138568,-40.5,-5.437929786463991,1.0
494,563,1417,2018-03-29,2643.0,2609.75,2659.5,2601.0,2040000,1.36%,43.22585276795719,2624.55,2705.7875,2663.936568624518,-26.658010610012298,-11.726774910560135,54.558373037844696,54.56126793805265,30.30846815135725,27.719206249963154,-89.03002309468822,-52.75,-5.125874761428706,1.0
495,564,1416,2018-04-02,2575.0,2635.0,2641.5,2552.0,2400000,-2.57%,45.22228808916016,2622.4,2703.6,2658.675374329151,-27.616929265874205,-14.90480578162295,91.09569271999426,62.24296123619832,36.45902096828774,30.176749001257672,-66.86626746506987,-60.5,-4.312301407172036,1.0
496,565,1415,2018-04-03,2613.25,2581.25,2618.75,2573.5,2220000,1.49%,41.972119638873764,2619.65,2698.5,2644.5980335420327,-32.34124525817742,-18.392093676933843,0.0,48.55135525261292,37.733420308762824,34.83363647613595,-87.14285714285715,-152.75,-6.349206349206349,1.0
497,566,1414,2018-04-04,2647.0,2612.0,2649.75,2559.5,2250000,1.29%,44.33961664991434,2610.15,2693.15,2638.671118352572,-33.221079779119464,-21.357890897370968,87.6040644813966,59.5665857337969,47.89362702710908,40.69535610138656,-71.63120567375886,-122.5,-4.023516443137975,1.0
498,567,1413,2018-04-05,2661.75,2645.75,2672.25,2644.0,1640000,0.56%,46.803866362929114,2616.75,2690.4375,2639.9581877430137,-30.839513323685424,-23.25421538263386,100.0,62.534688160465485,52.224271083780536,45.95043947321749,-54.268292682926834,-68.75,-2.845864316533553,1.0
499,568,1412,2018-04-06,2605.75,2663.0,2664.0,2584.5,2620000,-2.10%,48.02063517323691,2627.4,2687.4625,2644.1476081533747,-27.246097857761924,-24.052591877659474,100.0,95.86802149379882,75.36140791954752,58.49310201014572,-45.721271393643036,-35.5,-2.0325577117630833,1.0
500,569,1411,2018-04-09,2619.0,2607.5,2653.75,2607.5,1760000,0.51%,44.62345679539052,2621.9,2681.0125,2637.484406670943,-28.547597445910014,-24.95159299130958,47.91975912820142,82.63991970940042,70.94744411817588,66.17770770716798,-71.09375,-105.25,-1.445714825663802,1.0
501,570,1410,2018-04-10,2655.0,2617.75,2666.25,2612.25,2000000,1.37%,45.36193872204317,2629.2,2672.7,2633.8963327307715,-28.424298291941795,-25.646134051436025,33.41264452229056,60.44413455016394,62.180908522371986,69.49658685336513,-65.75520833333334,-133.75,0.8766859344893962,1.0
502,571,1409,2018-04-11,2641.0,2654.5,2661.25,2626.0,1640000,-0.53%,47.93706997499113,2637.7,2666.3125,2637.6424540524495,-25.07214883180177,-25.531337007509173,100.0,60.44413455016394,58.00237101050114,63.71024121701634,-41.1764705882353,-129.0,-0.18800526414739505,1.0
503,572,1408,2018-04-12,2664.0,2642.5,2675.0,2639.75,1300000,0.87%,47.18585697449837,2637.05,2660.2875,2638.5256442247314,-23.117363370645762,-25.04854228013649,77.51684031683386,70.30982827970809,65.17448291243382,61.785920815102315,-29.158512720156555,-104.0,1.1386470194239884,1.0
504,573,1407,2018-04-13,2657.25,2661.75,2680.5,2644.75,1710000,-0.25%,48.5245004463669,2636.8,2655.8375,2642.7482543656893,-19.786778027909804,-23.996189429691153,100.0,92.50561343894456,72.72518201842861,65.30067864712119,-14.591439688715955,-56.5,1.9925280199252882,1.0
505,574,1406,2018-04-16,2681.75,2673.25,2687.0,2660.75,1240000,0.92%,49.318381659452285,2649.95,2651.8125,2648.2940262992,-16.034475801801364,-22.403846704113196,99.99999999999999,92.50561343894456,73.33627248459153,70.41197913848465,-10.185185185185185,-5.5,1.4516129032257963,1.0
506,575,1405,2018-04-17,2706.5,2679.25,2713.75,2678.75,1250000,0.92%,49.73677233298405,2662.25,2647.9625,2653.922385153891,-12.43327632776436,-20.40973262884343,100.0,99.99999999999994,72.20139344916002,72.75428265072674,-21.32921174652241,-4.0,3.796610169491532,1.0
507,576,1404,2018-04-18,2709.75,2704.5,2718.5,2703.75,1040000,0.12%,51.48050995359482,2672.25,2647.1125,2663.1183151259106,-7.4558889754243864,-17.81896389815962,100.0,99.99999999999994,74.83711135885052,73.45825909753404,-8.408408408408409,-14.5,3.5413476263399746,1.0
508,577,1403,2018-04-19,2693.0,2711.75,2713.25,2681.5,1580000,-0.62%,51.97538385105583,2686.1,2646.5375,2671.9604396484724,-2.8929115458086017,-14.833753427689416,100.0,99.99999999999994,77.91781351103388,74.9854394396815,-4.054054054054054,11.75,2.494566758008121,1.0
509,578,1402,2018-04-20,2671.5,2692.5,2698.25,2659.75,1600000,-0.80%,50.558962524299446,2692.25,2645.25,2675.694905166932,-0.8205741118272272,-12.031117564516979,37.46951420001594,79.1565047333386,76.27145356680161,76.34212614556202,-16.352201257861633,-30.0,1.1077731881336872,1.0
510,579,1401,2018-04-23,2671.25,2683.0,2684.75,2657.25,1240000,-0.01%,49.86520376715541,2694.2,2647.1125,2677.02310422749,0.05456859698279004,-9.613980332217025,0.0,45.82317140000526,62.87765160157107,72.35563955980221,-22.32704402515723,-53.5,2.8954937679769976,1.0
511,580,1400,2018-04-24,2635.25,2672.0,2688.5,2616.0,2330000,-1.35%,49.05886021908191,2692.75,2650.9625,2676.1098125497647,-0.13789302542500081,-7.718762870858621,0.0,12.489838066671922,50.80654783968598,63.318551002686235,-34.70149253731343,-112.0,2.072390411613023,1.0
512,581,1399,2018-04-25,2644.5,2635.25,2648.25,2611.25,1900000,0.35%,46.462227872847954,2678.9,2649.75,2668.6807557225347,-3.218734546964697,-6.818757206079836,0.0,-5.684341886080802e-14,40.0681248109,51.25077475071904,-62.12686567164179,-147.0,-0.7251836504049702,1.0
513,582,1398,2018-04-26,2674.5,2648.25,2677.5,2639.5,1280000,1.13%,47.479486169899275,2666.2,2651.525,2664.966072863892,-4.558781499202723,-6.366762064704413,25.7730951447908,8.59103171493021,40.230764579451105,43.70181241001237,-63.288288288288285,-114.75,0.21759697256384936,1.0
514,583,1397,2018-04-27,2671.5,2675.5,2676.25,2657.75,1140000,-0.11%,49.55780114507923,2662.8,2654.8125,2666.881332343184,-3.3829347352957484,-5.76999659882268,92.84777665765108,39.540290600813904,49.743222810829536,43.3473707337269,-40.09324009324009,-75.25,0.5165774396543643,1.0
515,584,1396,2018-04-30,2647.0,2670.5,2682.25,2645.0,1340000,-0.92%,49.18833784724972,2660.3,2656.5875,2667.5392719171505,-2.8219957067617543,-5.180396420410495,87.8096258384249,68.81016588028888,67.46642859799879,52.48013866275983,-44.75524475524475,-83.25,-0.10287103712709467,1.0
516,585,1395,2018-05-01,2652.25,2646.25,2658.0,2623.25,1320000,0.20%,47.41480893021575,2655.15,2659.8375,2663.6684952049413,-4.284827001137728,-5.001282536555942,30.26864831393176,70.30868360333587,69.72210826989992,62.3105865595761,-67.36596736596736,-110.0,-1.2316879723803353,1.0
517,586,1394,2018-05-02,2627.5,2655.5,2658.5,2624.25,1430000,-0.93%,48.15247097259049,2659.2,2662.0125,2662.1833142585883,-4.644198220365524,-4.929865673317858,35.45982590428296,51.17936668554648,60.2186069077512,65.80238125854999,-58.74125874125874,-66.0,-1.8117951562211076,1.0
518,587,1393,2018-05-03,2631.75,2626.75,2636.25,2591.25,2150000,0.16%,46.07434200921265,2654.9,2661.0625,2655.7408934842997,-7.166278825511199,-5.377148303756526,0.0,21.909491406071513,47.655926869343006,59.198880682331385,-72.10216110019647,-96.5,-3.1345072370240645,0.0
519,588,1392,2018-05-04,2663.0,2631.75,2669.5,2612.25,1700000,1.19%,46.4898178340902,2646.15,2659.5,2651.3789128507906,-8.661740509593528,-6.034066744923926,14.662930962988604,16.707585622423796,46.05916682187873,51.31123353299099,-68.17288801571709,-86.5,-2.256267409470747,-1.0
520,589,1391,2018-05-07,2670.0,2662.75,2681.5,2661.25,1150000,0.26%,49.00954843392009,2644.6,2662.2625,2653.446383241556,-7.261754757696963,-6.279604347478534,100.0,38.22097698766281,54.24695341592852,49.3206823690501,-43.81139489194499,17.0,-0.7547521431233717,1.0
521,590,1390,2018-05-08,2670.25,2668.0,2674.25,2652.25,1280000,0.01%,49.42676284441547,2648.95,2664.775,2656.0924953794547,-5.663341365097949,-6.156351751002417,99.99999999999999,71.55431032099614,69.59047416111132,56.63219813297286,-37.09016393442623,73.0,-0.14970059880239361,1.0
522,591,1389,2018-05-09,2696.0,2669.75,2700.0,2666.5,1250000,0.96%,49.56905127291917,2651.8,2665.5375,2658.5756780377355,-4.206882537675938,-5.766457908337121,99.99999999999999,99.99999999999993,78.81661200793883,67.55134652832622,-27.81609195402299,10.25,1.3091737026847516,1.0
523,592,1388,2018-05-10,2718.75,2696.0,2725.0,2692.75,1170000,0.84%,51.67866186715165,2665.65,2668.2125,2665.380100212693,-0.9238235414031806,-4.797931034950333,100.0,99.99999999999993,77.16827948331415,75.1917885507881,-21.682242990654206,83.25,1.803077504012074,0.5555555555555556
524,593,1387,2018-05-11,2729.5,2716.25,2732.5,2716.25,1070000,0.40%,53.239657957450795,2682.55,2670.9375,2674.629172901294,3.2742861968890793,-3.18348758858245,100.0,99.99999999999993,75.40468867320148,77.12986005481815,-11.504424778761061,106.5,1.5230797981685695,0.11111111111111116
525,594,1386,2018-05-14,2731.0,2727.25,2741.25,2724.25,945960,0.05%,54.07337430185666,2695.45,2673.6375,2684.1965960101497,7.403582587894107,-1.0660735532871386,100.0,99.99999999999993,79.43327363165857,77.3354139293914,-9.333333333333334,92.25,2.1250702115708675,-0.3333333333333333
526,595,1385,2018-05-15,2709.0,2728.5,2731.25,2700.5,1520000,-0.81%,54.16943294586829,2707.55,2676.1,2692.2517603719407,10.654130101213013,1.2779671776128918,100.0,99.99999999999993,82.32119518341894,79.05305249609297,-8.5,147.25,3.1081719414265407,0.1111111111111111
527,596,1384,2018-05-16,2723.0,2711.25,2728.0,2704.5,1060000,0.52%,52.598886420234614,2715.85,2676.4375,2695.7059857588606,11.703372396819304,3.3630482214541746,16.52161499567603,72.17387166522526,68.45237887698822,76.73561589735523,-20.0,99.25,2.099416305780455,0.5555555555555556
528,597,1383,2018-05-17,2718.75,2721.75,2732.0,2711.0,1070000,-0.16%,53.44875404048497,2721.0,2676.9375,2700.4412610754316,13.229663398826688,5.336371256928677,43.847829389483515,53.45648146171977,57.74490432447334,69.50615946162684,-13.0,76.0,3.616636528028927,1.0
529,598,1382,2018-05-18,2713.0,2718.75,2727.0,2708.75,1010000,-0.21%,53.167006483208844,2721.5,2678.25,2703.7701226980803,14.035393803261286,7.076175766195199,25.604925457988816,28.658123281049374,45.02561507811021,57.07429942652393,-15.0,55.75,3.305785123966931,0.33333333333333337
530,599,1381,2018-05-21,2733.0,2728.75,2739.25,2724.25,951910,0.74%,54.00309675352292,2721.8,2680.5375,2708.3119185711566,15.304437353137473,8.721828083583654,69.96741067570065,46.473388507724245,56.61191371462501,53.12747770573619,-8.333333333333334,121.25,2.478640503239138,-0.33333333333333326
531,600,1380,2018-05-22,2726.0,2731.25,2741.75,2721.5,891510,-0.26%,54.21449070947841,2722.35,2683.5,2712.4824788309465,16.323722899585846,10.242207046784092,100.0,65.19077871122974,63.166860805661365,54.93479653279886,-6.9767441860465125,113.5,2.37068965517242,-1.0
532,601,1379,2018-05-23,2730.75,2724.5,2733.0,2704.5,1300000,0.17%,53.527379590284326,2725.0,2687.9625,2714.6674826798653,16.39782157102445,11.473329951632163,13.864715282927854,61.27737531954275,66.13552717038323,61.97143389688987,-13.320463320463322,70.0,2.0507538159003635,0.0
533,602,1378,2018-05-24,2727.5,2729.75,2733.25,2705.75,1280000,-0.12%,53.99649671543424,2726.6,2692.0375,2717.4097585562536,16.687809742994887,12.516225909904708,61.9345067694153,58.599740684114295,64.4295302013423,64.57730605912896,-13.40782122905028,87.25,1.2518545994065322,1.0
534,603,1377,2018-05-25,2718.25,2726.75,2737.75,2713.75,993780,-0.34%,53.67620101810311,2728.2,2694.6,2719.1079842732984,16.485517743906257,13.310084276705018,7.3285007579826775,27.70924093677519,60.40268456375842,63.655913978494645,-16.75977653631285,65.0,0.38656235618959034,0.5
535,604,1374,2018-05-29,2692.25,2729.0,2731.75,2675.0,1990000,-1.09%,53.888417965737375,2728.25,2697.525,2720.9065325872443,16.31864489283771,13.911796399931557,34.1224233000221,34.461810275806606,69.4718849759948,64.76803324703184,-16.943521594684388,55.75,0.0641672013933503,0.0
536,605,1373,2018-05-30,2724.5,2693.25,2729.25,2685.75,1420000,1.20%,50.11479393305913,2720.65,2699.875,2715.8780721168364,13.150084740088005,13.759454067962846,0.0,13.816974686001503,56.57136178910033,62.14864377628452,-72.65917602996255,14.0,-1.2919186366135205,-1.0
537,606,1372,2018-05-31,2705.5,2720.25,2728.25,2699.75,1670000,-0.70%,52.70248537861196,2719.8,2703.1125,2716.672968095593,12.671582230211698,13.541879700412617,59.50683842583911,31.209753908620314,60.69803184266683,62.247092869254,-32.20973782771536,15.75,0.3319502074688785,1.0
538,607,1371,2018-06-01,2733.75,2707.5,2737.0,2706.0,1240000,1.04%,51.39999807160622,2715.35,2707.15,2715.005155714576,11.13518758879627,13.060541278089348,30.76723787286852,30.09135876623579,50.99601593625502,56.08846985600741,-51.31086142322098,-4.25,-0.5235602094240788,1.0
539,608,1370,2018-06-04,2745.5,2731.0,2749.25,2729.0,857850,0.43%,53.58706642711842,2716.2,2712.1125,2717.913309221017,11.679206743370742,12.784274371145626,79.3306362610537,56.53490418658703,66.44175263033169,59.378600136417866,-24.579124579124578,38.5,0.4505747126436699,1.0
540,609,1369,2018-06-05,2751.5,2746.0,2753.25,2739.0,1030000,0.22%,54.926418613321296,2719.6,2716.275,2723.019980271741,13.168917400163991,12.861202976949299,100.0,70.03262471130732,72.15765445513125,63.198474340572666,-9.265175718849841,63.0,0.6321575813101221,1.0
541,610,1368,2018-06-06,2772.25,2751.0,2774.75,2748.0,1330000,0.75%,55.37051743957909,2731.15,2720.425,2728.10725658597,14.584856890242463,13.205933759607932,100.0,93.11021208701781,77.67115600448938,72.09018769665079,-23.809523809523807,79.0,0.7231121281464636,1.0
542,611,1367,2018-06-07,2772.25,2773.25,2779.75,2760.0,1770000,0.00%,57.3069313676768,2741.75,2725.6,2736.3150281157937,17.302930771184037,14.025333161923154,100.0,99.9999999999999,82.92634442351961,77.58505162771343,-6.20525059665871,138.0,1.7893191411268106,1.0
543,612,1366,2018-06-08,2778.75,2771.0,2779.75,2752.0,1370000,0.23%,57.04799533259002,2754.45,2729.35,2742.621386640195,19.055804258860007,15.031427381310525,90.91694999743041,96.97231666581006,80.75946490031824,80.45232177610909,-8.353221957040573,122.75,1.511127392618361,1.0
544,613,1365,2018-06-11,2783.0,2771.0,2790.5,2770.5,1220000,0.15%,57.04799533259002,2762.45,2732.0875,2747.781134523796,20.21197802545703,16.067537510139825,85.51466678084168,92.14387225942396,78.69366123257284,80.7931568521369,-16.883116883116884,95.5,1.6228110387824346,1.0
545,614,1364,2018-06-12,2784.0,2781.25,2789.75,2778.5,988750,0.04%,57.97374568293091,2769.5,2734.7875,2753.866382792197,21.705140058825236,17.195058019876907,100.0,92.14387225942396,74.37661237913316,77.94324617067475,-8.008658008658008,110.75,1.914620740197881,0.6666666666666667
546,615,1363,2018-06-13,2774.25,2788.0,2791.75,2773.75,614170,-0.35%,58.58188618507805,2776.9,2737.7625,2760.0724950117974,23.16610586777415,18.389267589456356,100.0,95.17155559361383,76.97908472786445,76.6831194465235,-3.2119914346895078,141.75,3.518054395247372,0.33333333333333337
547,616,1362,2018-06-14,2783.25,2773.25,2789.25,2767.5,398110,0.32%,56.7263079629866,2776.9,2740.8625,2762.4684050096525,22.87009781646293,19.28543363485767,0.0,66.6666666666666,74.08681711678388,75.14750474126053,-15.845824411134904,117.75,1.9483503354471132,0.0
548,617,1361,2018-06-15,2776.85,2782.5,2784.0,2766.25,45300,-0.23%,57.597630626207504,2779.2,2743.9,2766.1105131897157,23.115446519093894,20.051436211704917,35.8210905228149,45.273696840938236,69.25021580959432,73.43870588474758,-7.922912205567452,155.75,2.7700831024930705,-0.5
549,618,1360,2018-06-18,2779.75,2780.0,2786.75,2761.25,993120,0.10%,57.27519489070101,2781.0,2746.9625,2768.635874427949,22.844817194727057,20.610112408309345,18.498004330832117,18.106364951215607,59.55333984299983,67.63012425645938,-11.084905660377357,148.25,1.7942145734163306,-1.0
550,619,1359,2018-06-19,2766.25,2778.25,2780.25,2735.75,1660000,-0.49%,57.04395143622813,2780.4,2749.4375,2770.383897259231,22.232844736095558,20.93465887386659,5.788139761295236,20.03574487164735,67.0312523916671,65.27826934808711,-14.67391304347826,115.5,1.1744355426074327,-1.0
551,620,1358,2018-06-20,2772.0,2765.25,2778.25,2757.25,1080000,0.21%,55.32734297971972,2775.85,2751.1375,2769.4504613939166,20.462976345587776,20.840322368210828,0.0,8.095381364042384,64.16948463160357,63.584692288756855,-30.903790087463555,97.25,0.5179934569247591,-1.0
552,621,1357,2018-06-21,2752.5,2771.75,2785.25,2747.0,1490000,-0.70%,56.01202492770074,2775.55,2753.5,2769.8685593222954,19.361649528573707,20.544587800283402,26.711424193449403,10.833187984914813,67.20709311762093,66.13594338029722,-31.872509960159366,102.0,-0.05408816370684466,-1.0
553,622,1356,2018-06-22,2759.5,2750.5,2768.5,2749.25,1110000,0.25%,53.25176527559664,2769.15,2754.5375,2766.347003081878,16.582984363920787,19.75226711301088,0.0,8.903808064483067,51.54999694581888,60.97552489834782,-73.66071428571428,54.5,-0.7398051245037895,-1.0
554,623,1355,2018-06-25,2722.25,2757.0,2758.0,2700.5,2210000,-1.35%,53.96954569049734,2764.55,2756.05,2764.647547976082,14.735506136754793,18.748914917759663,18.229247520444893,14.980223904631366,55.392156862745146,58.04974897539501,-38.082191780821915,40.75,-0.5052327679538116,-1.0
555,624,1354,2018-06-26,2728.5,2721.75,2735.25,2714.75,1400000,0.23%,49.6893944625025,2753.25,2755.6875,2756.8479937986126,10.308159877445178,17.060763909696767,0.0,6.076415840148232,40.22066053560072,49.05427144805495,-76.7123287671233,-5.5,-2.1393258426966266,-1.0
556,625,1353,2018-06-27,2705.0,2726.5,2748.0,2701.0,2120000,-0.86%,50.2395085388674,2745.5,2757.35,2751.3301767443195,7.100886769696444,15.068788481696703,9.777610153441945,9.33561922462888,40.806293018682446,45.47303680567614,-71.5068493150685,-2.0,-2.2058823529411797,0.0
557,626,1352,2018-06-28,2719.5,2705.0,2726.25,2693.25,1680000,0.54%,47.792577266351216,2732.15,2756.5875,2742.906508245352,2.7920444571332155,12.613439676784006,0.0,3.259203384480582,23.788943443193343,34.938632332492205,-88.07106598984771,-6.25,-2.461011448661321,1.0
558,627,1351,2018-06-29,2721.5,2720.0,2745.5,2716.75,1640000,0.07%,49.56546196688279,2726.05,2757.2125,2738.741688564379,0.5809338765538996,10.206938516737985,35.368120243452395,15.048576798964712,29.201941776545663,31.26572607947385,-72.84263959390863,-1.75,-2.246181491464505,1.0
559,628,1350,2018-07-02,2727.25,2721.0,2728.5,2698.5,1210000,0.21%,49.683301868102774,2718.85,2756.7125,2735.515927007219,-1.0782659672231603,7.949897619945755,100.0,45.1227067478174,35.870763586596716,29.62054960211194,-71.8274111675127,2.25,-2.1223021582733814,0.33333333333333337
560,629,1349,2018-07-03,2713.25,2727.25,2741.5,2712.0,860530,-0.51%,50.43210571459101,2719.95,2755.775,2734.0130311877247,-1.8673454349432177,5.986449008967961,100.0,78.45604008115073,51.36604314686512,38.81291617000253,-64.58333333333334,-1.5,-1.8356879330513776,-0.33333333333333326
561,630,1347,2018-07-05,2738.5,2713.0,2739.75,2710.75,1170000,0.69%,48.72193842729599,2717.25,2753.875,2730.192480062684,-3.601041936035017,4.068950819967365,46.71738329196496,82.23912776398826,50.194810396685,45.81053904338231,-78.87700534759358,-18.25,-1.8895217430612066,-1.0
562,631,1346,2018-07-06,2763.0,2737.0,2766.25,2731.25,1290000,0.89%,51.58251360873112,2723.65,2752.0625,2731.4302109603777,-3.0037837310665054,2.6544039097605907,99.99999999999999,82.23912776398826,52.24202264962944,51.267625397726555,-53.208556149732615,12.5,-1.253720573644812,-0.7777777777777778
563,632,1345,2018-07-09,2787.5,2762.0,2788.0,2761.75,970340,0.89%,54.32802698543194,2732.05,2751.6125,2736.988354422127,-0.5073132430588885,2.022060479196695,99.99999999999999,82.23912776398826,55.19177733275827,52.542870126357606,-27.440633245382585,32.25,0.418105798945656,-0.5555555555555556
564,633,1344,2018-07-10,2796.75,2787.5,2797.75,2780.5,925710,0.33%,56.90646600319782,2745.35,2752.4375,2746.1722899817405,3.4885803101442434,2.3153644453862046,100.0,99.99999999999994,71.99822658022386,59.810675520870554,-9.808612440191387,60.75,1.1062749365251978,-0.33333333333333337
565,634,1343,2018-07-11,2774.0,2780.75,2787.75,2765.75,1370000,-0.81%,56.04011681622533,2756.05,2752.4125,2752.459146348697,6.041048702993976,3.0605012969077587,89.06142918953341,96.3538097298444,79.87596052997715,69.02198814765313,-16.267942583732058,51.75,2.1677229723523483,-0.11111111111111116
566,635,1342,2018-07-12,2798.5,2776.75,2801.0,2773.75,1120000,0.88%,55.52194297218826,2768.8,2751.85,2756.875665194388,7.652913697927488,3.9789837771117047,71.16023419455584,86.74055446136303,77.97037860997821,76.61485524005978,-22.505800464037126,83.5,1.8430221896204024,0.11111111111111116
567,636,1341,2018-07-13,2803.25,2798.5,2807.25,2793.25,952310,0.17%,57.72093837666965,2781.1,2753.1125,2764.4437260681357,10.563600931018755,5.295907207893115,100.0,86.74055446136303,75.4873252648559,77.77788813493713,-7.675438596491229,78.25,3.456561922365986,0.33333333333333326
568,637,1340,2018-07-16,2796.5,2804.75,2809.0,2795.0,801610,-0.24%,58.3333050961468,2789.65,2754.225,2771.7721395102926,13.222246473400446,6.881175060994581,100.0,90.38674473151855,78.72520536141649,77.39430307875024,-3.6717062634989204,97.25,3.11580882352942,0.5555555555555554
569,638,1339,2018-07-17,2811.25,2795.75,2815.75,2789.75,1060000,0.53%,57.10128478080582,2791.3,2755.0125,2776.131750508421,14.436601283262007,8.392260305448065,45.51417284977773,81.83805761659251,76.98088039128505,77.06447033918586,-16.3265306122449,64.75,2.7471517824329217,0.7777777777777777
570,639,1338,2018-07-18,2816.0,2813.0,2818.25,2806.75,860520,0.17%,58.82553045474849,2797.75,2756.75,2782.8350685977994,16.599567572660362,10.033721758890525,100.0,81.83805761659251,79.45855253187854,78.38821276152674,-4.2,67.0,3.1441928682738984,1.0
571,640,1337,2018-07-19,2805.25,2814.5,2818.0,2800.25,1080000,-0.38%,58.97386451542328,2805.3,2759.2125,2788.592328852745,18.224688539310137,11.671915114974448,100.0,81.83805761659251,78.34811748472309,78.26251680262895,-3.1315240083507305,63.5,3.7412458532989357,1.0
572,641,1336,2018-07-20,2800.75,2805.5,2810.5,2793.0,1010000,-0.16%,57.68400391309786,2806.7,2760.9,2791.666450879519,18.572293985666875,13.051990889112933,11.434182722084138,70.47806090736131,76.76917011630204,78.19194671096794,-10.647181628392484,32.25,2.5027402265253906,1.0
573,642,1335,2018-07-23,2812.0,2805.25,2812.5,2792.5,812480,0.40%,57.64777239959207,2806.8,2763.6375,2794.1361870832425,18.61304134123793,14.164200979537933,8.928049752471482,40.12074415818514,65.49707602339186,73.53812120813905,-12.093023255813954,34.25,1.5658942795075959,1.0
574,643,1334,2018-07-24,2821.0,2810.5,2831.25,2810.25,1350000,0.32%,58.21788941689417,2809.75,2766.3125,2797.11142579538,18.851654895132924,15.10169176265693,37.20802913073723,19.190087201764214,52.033578570081154,64.76660823659172,-17.219917012448132,39.5,0.825112107623327,1.0
575,644,1333,2018-07-25,2841.25,2819.25,2849.5,2814.0,1300000,0.72%,59.165621756175454,2811.0,2771.1875,2801.136621105311,19.521774860205824,15.98570838216671,97.96022684591622,48.032101909708246,49.255800792303376,55.59548512859217,-25.58139534883721,38.0,1.3845185651353065,1.0
576,645,1332,2018-07-26,2842.5,2835.25,2846.5,2833.25,1040000,0.04%,60.8456275525989,2815.15,2776.625,2807.339053631618,21.100680532440037,17.008702812221376,100.0,78.38941865888442,56.12714582154314,52.472175061309265,-16.239316239316242,47.25,2.1067795084181107,0.33333333333333337
577,646,1331,2018-07-27,2817.5,2840.25,2847.0,2808.75,1490000,-0.88%,61.359553152413305,2822.1,2783.3875,2813.3228620622326,22.496111694077626,18.106184588592626,100.00000000000001,99.32007561530536,68.56725146198833,57.983399358611656,-11.044776119402984,67.0,1.4918706449883912,-0.33333333333333326
578,647,1330,2018-07-30,2803.25,2816.0,2821.75,2798.25,1170000,-0.51%,57.56841794146005,2824.25,2788.1875,2813.809614414554,21.39855933702347,18.764659538278796,0.0,66.66666666666661,64.46869205534165,63.05436311295775,-40.0,33.5,0.40110526784917777,-1.0
